SMILES,frequency
[14*]c1nc2c(F)c(F)c(F)cc2s1,1
[9*]n1c(=O)c(N=Cc2ccco2)c(C)n1C,1
[14*]c1ccc(C=Nc2c(C)n(C)[nH]c2=O)o1,1
[8*]CCC([NH3+])C(C)(C)C,1
[6*]C(=O)NN=C1CC2CCC1C2,1
[16*]c1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,1
[14*]c1nc2n(n1)C1CS(=O)(=O)CC1S2,1
[9*]n1c(N)c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc21,1
[13*]C1C(=N)NC(=O)N1C,1
[1*]C(=O)C(O)C(F)(F)F,1
[4*]C(O)(C=O)C(F)(F)F,1
[6*]C(=O)C[n+]1c[nH]c2cc(C)c(C)cc21,1
[9*]n1c[n+](CC=O)c2cc(C)c(C)cc21,1
[16*]c1cccc(C2C3=C(CC(C)(C)CC3=O)Nc3ncnn32)c1,1
[16*]c1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3ncnn32)cc1,1
[3*]ON=C(c1ccccc1)c1ccco1,1
[5*]N1CC(=O)N2CCc3cc(F)ccc3C2C1,1
[5*][NH2+]C1CCCc2c1[nH]c1ccc(C)cc21,1
[5*]N1CCCc2cc(N)ccc21,1
[13*]C1N=[NH+]C(=S)N1N=Cc1ccc(Cl)cc1,1
[16*]c1cc(C2C3=C(CCCC3=O)Nc3ncnn32)cc(Br)c1O,1
[4*]C(C)(C)C([NH3+])CC,1
[14*]c1oc2c(c1C)C(O)CC(C)(C)C2,1
[5*]NC=C(S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(C)cc1,1
[12*]S(=O)(=O)c1cccnc1Cl,1
[9*]n1cnc2c(sc3nc4c(cc32)COC(C)C4)c1=O,1
[13*]C1(C)Cc2nc3sc4c(=O)[nH]cnc4c3cc2CO1,1
[9*]n1ncc2c1N=C(O)CC2c1ccccc1Br,1
[10*]N1CCC(Br)C1=O,1
[16*]c1cc(I)cc(C=NN=C2NC(=O)CS2)c1,1
[16*]c1ccc(C=NN=C2NC(=O)CS2)cc1I,1
[13*]C1SC(=NN=Cc2cccc(I)c2)NC1=O,1
[16*]c1cnc([O-])c(C#N)c1,1
[14*]c1nc(N)c(C#N)cc1C,1
[16*]c1c(C)cnc(N)c1C#N,1
[11*]SC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1
[15*]C1C(=O)[NH+]=c2ccccc2=C1C,1
[5*]N1CCC(C)(O)C(C)C1,1
[14*]c1sc(C)c(C)c1C,1
[4*]C(C)(CC)C([NH3+])C(C)(C)C,1
[14*]c1ncnc2nn(C)cc12,1
[14*]c1ncc2cn(C)nc2n1,1
[9*]n1c(C)ncc(I)c1=O,1
[4*]CCC(=O)NNc1ccccc1[N+](=O)[O-],1
[8*]CCCS(=O)(=O)CC,1
[8*]C(C)S(=O)(=O)CCC,1
[13*]C1N=NC=C1I,1
[13*]C1NC(=O)c2c(sc3c2CCC(C)C3)N1,1
[14*]c1nnc(NN=C(C)c2cccs2)n1N,1
[16*]c1cccc2sc(=NC=O)[nH]c12,1
[16*]c1ccnc2ccc(Cl)cc12,1
[14*]c1ccc2cc(Cl)ccc2n1,1
[13*]C1CC(=O)N=C(NN=Cc2ccccc2)S1,1
[14*]c1nc(Cl)c(Cl)c(Cl)c1Cl,1
[5*]N1CC(=O)C(c2nc(C)c(C)s2)=C1N,1
[14*]c1cc([O-])[nH]c(=N[N+](=O)[O-])n1,1
[9*]n1c(C)cc2c(c1=O)C(c1c(Cl)cccc1Cl)C(C#N)=C(N)O2,1
[10*]N1C(=O)CSC1=Nc1ccc(C)cc1C,1
[13*]C1SC(=Nc2ccc(C)cc2C)NC1=O,1
[1*]C(=O)C1=C(C)NC(=O)C12C(C=O)=C(N)Oc1ccccc12,1
[1*]C(=O)C1=C(N)Oc2ccccc2C12C(=O)NC(C)=C2C=O,1
[13*]C1N=[NH+]C(=S)N1N=Cc1ccc(Br)s1,1
[3*]OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1O,1
[1*]C(=O)CCCC=C,1
[5*]N1CCCC(=O)C1,1
[15*]C1CCNCC1=O,1
[14*]c1cc(C)c2ccc(F)cc2[nH+]1,1
[9*]n1c(=O)nc2n1C(=O)NC2,1
[10*]N1Cc2nc(=O)[nH]n2C1=O,1
[3*]OC1=C(C(C)=O)NS(=O)(=O)c2ccccc21,1
[5*]N1C(C(C)=O)=C(O)c2ccccc2S1(=O)=O,1
[9*]n1cnc2nccnc2c1=O,1
[8*]CC([NH3+])C1CCc2ccccc21,1
[7*]=Cc1c2ccccc2cc2ccccc12,1
[13*]C1N=C2C=CC=CN2C(=O)C1C,1
[7*]=CC1CN=C2C=CC=CN2C1=O,1
[12*]S(=O)(=O)c1ccc(Br)cc1Cl,1
[16*]c1ccc(C2CC(c3ccc(I)cc3)=Nc3nnnn32)cc1,1
[16*]c1ccc(C)c2ncccc12,1
[16*]c1cc(C=O)c(F)cc1Cl,1
[10*]N1C(=O)c2oc3ccc(F)cc3c(=O)c2C12C(=O)N(CC)c1ccccc12,1
[16*]c1cnn2c1NC(C)CC2C(F)(F)F,1
[14*]c1nc2c3ccccc3ncn2n1,1
[5*]NC1c2ccsc2C(=O)C1Br,1
[15*]C1CC2C(=O)NC(=O)N2C1,1
[14*]c1nc([O-])c2cc(Br)ccc2n1,1
[13*]C1CCCCN1S(=O)(=O)NC,1
[5*][NH+]1CC2NC(=O)COC2C1,1
[10*]N1C(=O)COC2C[NH2+]CC21,1
[10*]N1C(=O)C(C)NC(=O)C1C,1
[13*]C1(C)NC(=O)C(C)NC1=O,1
[6*]C(=O)NN=Cc1c[nH]nc1C,1
[9*]n1cc(C=NNC=O)c(C)n1,1
[12*]S(=O)(=O)c1ccc2nccc(C)c2c1,1
[14*]c1cc(C)c2cc([SH](=O)=O)ccc2n1,1
[7*]=C1C(=O)N(CC(N)=O)c2ccccc21,1
[12*]S(=O)(=O)C1N=NC(=O)NC1=O,1
[4*]C1(C#N)CSCC(C)(C)C1,1
[7*]=CC1=Cc2cc(Cl)ccc2OC1,1
[8*]CC1(O)NC(=O)C(C(C)C)n2c1nc1c(c2=O)C=CC=CO1,1
[13*]C1Cc2cc(Cl)cc(C3=CC4=CC=NC4C=C3)c2O1,1
[6*]C(=O)NNc1cccc(F)c1F,1
[5*]N1CCC2CNCCC21,1
[5*]N1CCC2NCCC2C1,1
[15*]C1CNC2CCNCC12,1
[13*]C1SC(N2CCCC2)=NC1=O,1
[13*]C1NC(=O)NC(=O)C1F,1
[15*]C1(F)CNC(=O)NC1=O,1
[9*]n1c(N)[nH+]c2ccccc21,1
[5*]N1CCC([NH3+])CC1C,1
[4*]CCS(=O)c1cccc(F)c1,1
[16*]c1ccc(C2CC(c3ccc(F)cc3)=Nc3ncnn32)cc1,1
[14*]c1nc2n(n1)C(c1ccccc1)CC(c1ccc(F)cc1)=N2,1
[10*]N1CCC2(CCC1=O)NC(=O)c1ccccc1N2,1
[16*]c1cccc(C=[NH+]C)c1O,1
[8*]C[NH+]=Cc1ccccc1O,1
[7*]=C1CCCCC1C,1
[15*]C1C(C#N)=C(N)SC2=C1C(=O)c1ccccc12,1
[7*]=CC1CCOC1,1
[1*]C(=O)C(C)N1C(=O)C(C)Oc2ccccc21,1
[15*]C1CCC2(CC1(C)C)OCCO2,1
[15*]C1CC(C)(C)CC2(C1)OCCO2,1
[13*]C1C(N)=NC(=O)N1C,1
[16*]c1cc(Br)cc(Br)c1,1
[4*]C(C(=O)[O-])C1=C(C)N=NC1C,1
[4*]CC[n+]1cscc1C,1
[14*]c1scc(C)[n+]1CC,1
[14*]c1sc[n+](CC)c1C,1
[7*]=C1C(=N)N2C(=NC1=O)SN=C2S(=O)(=O)CC(C)C,1
[16*]c1ccc([N+](=O)[O-])cc1N,1
[5*]N1CCCCCC2C1CC[NH+]2C,1
[15*]C1C[NH+](C)C2CCCCCNC12,1
[13*]C1NC(=O)c2cc(Cl)ccc2N1,1
[10*]N1C(=O)N=C(O)C(C=NCC(C)CC)C1=O,1
[6*]C(=O)N1N=C(c2ccc(Br)cc2)CC1O,1
[13*]C1(O)CC(c2ccc(Br)cc2)=NN1C=O,1
[4*]CC(CC)CC[NH3+],1
[8*]C(O)CCCCC(=O)[O-],1
[16*]c1ccc2[nH]c(=NC(=O)CCC)sc2c1,1
[5*]N1CCC(S(=O)c2cnc3ccccc3n2)C1,1
[5*]N(C)S(=O)(=O)N1CCc2ccccc2C1,1
[16*]c1cc(N)c(C)c(Br)c1,1
[16*]c1cnn2c1CNCC2,1
[12*]S(=O)(=O)c1ccc(F)c(N)c1,1
[16*]c1c([O-])nc2sccn2c1=O,1
[8*]CC(=O)N1CC2CCCCC2=N1,1
[8*]C(C=C)CC=O,1
[8*]CCC([NH3+])CCC,1
[10*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C1c1cccc([N+](=O)[O-])c1,1
[16*]c1ccc2c3c1OC1C(=O)CCC4(O)C(C2)[NH2+]CCC314,1
[5*][NH+]1CCC23c4c5cccc4OC2C(=O)CCC3(O)C1C5,1
[4*]C1(C(=O)[O-])CCCc2ccccc21,1
[10*]N1C(=O)CC(NNc2ccc([N+](=O)[O-])cc2)C1=O,1
[16*]c1cccc(C=Nc2ccc3c(c2)CCC3)c1O,1
[7*]=Cc1cnc(C)s1,1
[8*]CCC([NH3+])C(=O)[O-],1
[6*]C(=O)C(C)C1(O)C(=O)N(CC(N)=O)c2ccccc21,1
[16*]c1c2ccccc2[n+](C)c2ccccc12,1
[14*]c1[nH]nc(O)c1C=Nc1cccc(Cl)c1,1
[14*]c1cc(C)c2cccc(C)c2n1,1
[16*]c1ccc2cc3ccoc3nc2c1,1
[14*]c1cc2cc3ccccc3nc2o1,1
[16*]c1ccc2c(N)nc[nH+]c2c1,1
[16*]c1ccc2[nH+]cnc(N)c2c1,1
[14*]c1nc(N)c2ccccc2[nH+]1,1
[13*]C1C2C(=O)NC(=O)C2C2c3ccccc3C=NN12,1
[10*]N1C(=O)C2CN3N=Cc4ccccc4C3C2C1=O,1
[10*]N1C(=O)CC(C2=C([O-])CC(C)(C)CC2=O)C1=O,1
[7*]=C1N=C(c2ccccc2Cl)OC1=O,1
[8*]CCC(CC)C(C)O,1
[14*]c1scc[n+]1N=Cc1ccc(O)c(O)c1O,1
[14*]c1csc[n+]1N=Cc1ccc(O)c(O)c1O,1
[16*]c1ccc2c(c1)=C1CCN3C(=O)CNC(=O)C3(C)C1[NH+]=2,1
[16*]c1ccc([N+](=O)[O-])c(C)c1C,1
[16*]c1cc(C)c(C)c([N+](=O)[O-])c1,1
[9*]n1c(=S)[nH]c2sc3c(c2c1=O)CCC3,1
[5*]NC(=[NH+]N)c1ccccc1F,1
[16*]c1ccc(F)c(C(N)=[NH+]N)c1,1
[14*]c1nc(C)[nH+]c2c1CC[NH+](C)CC2,1
[9*]n1c(=O)n(C)c2ncccc21,1
[5*]NC(=S)NC(=NO)c1ccccn1,1
[6*]C(=O)NN1C(C)CCCC1C,1
[14*]c1nc2n(n1)C(c1ccc(Cl)cc1)C1C(=O)CCCC1=N2,1
[16*]c1cccc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)c1,1
[16*]c1ccc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)cc1,1
[16*]c1ccc2c(Cl)csc2c1,1
[6*]C(=O)NN=C1C(=O)Nc2ccc(F)cc21,1
[15*]C1C(=O)C(=O)C1=NC,1
[16*]c1ccc(C=NNC=O)c(O)c1,1
[5*]N1C2CCC1CC(O)C2,1
[15*]C1(O)CC2CCC(C1)N2,1
[9*]n1ccc2cc[nH+]cc21,1
[16*]c1ccccc1C1CC(C)=Nc2ncnn21,1
[16*]c1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)NC2=O,1
[10*]N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,1
[16*]c1cc(Br)sc1C,1
[5*]N1Cc2cc3c(cc2C2(CCCC2)C1)OCCO3,1
[5*]N1CC(C)CCCC1C,1
[9*]n1ncc2cnc3ccc(F)cc3c21,1
[14*]c1n[nH]c2c1cnc1ccc(F)cc12,1
[14*]c1ccc2[n-]cnc2n1,1
[14*]c1nc2ncccc2[n-]1,1
[7*]=Cc1cccc([SH](=O)=O)c1,1
[14*]c1ncnc2c1nnn2C,1
[6*]C(=O)NN=C(C)c1ccc(C)s1,1
[9*]n1c(=NC(=O)CC)sc2cc([N+](=O)[O-])ccc21,1
[16*]c1c(C)[nH]c2c(Cl)c(Cl)ccc12,1
[6*]C(=O)NN=C(C)c1ccc(F)cc1,1
[13*]C1Nc2ccc(Cl)cc2C2C=CCC12,1
[16*]c1ccccc1C([O-])=NS(=O)(=O)CC=C,1
[1*]C(=O)CC(CC)C(C)C,1
[5*]N1CC=C(c2cc(C)cc(C)c2)CC1,1
[14*]c1cnc2nc[nH]c(=O)c2n1,1
[8*]C(O)C(C)O,1
[13*]C1CNc2ccccc2S1,1
[16*]c1cccc(C2NC(=O)c3[nH]ncc32)c1,1
[7*]=C1C(=O)NC(=S)N1C,1
[10*]N1C(=O)CN(C)C1=S,1
[14*]c1snc2ccccc12,1
[16*]c1cc2nc3ccccc3n2c(N)c1C#N,1
[16*]c1cc(Br)cc(C=NNC(=O)CC#N)c1,1
[15*]C1CCN(C(N)=[NH+]CC)C1,1
[14*]c1ncnc2cnoc12,1
[14*]c1noc2cncnc12,1
[13*]C1N2CC3(C)CN1CC(C)(C2)C3O,1
[13*]C1NCCC1[NH3+],1
[14*]c1nc2n[nH]c(C)c2c(N)[n+]1-c1cc(Cl)ccc1C,1
[10*]N1C(=O)CC2(CCN=N2)C1=O,1
[8*]CCS(=O)(=O)c1cc(Cl)ccc1Cl,1
[11*]SC1=NC(=O)C2CC(=C([O-])OC)C(C)=NC2=N1,1
[15*]C1C(=C([O-])OC)C(C)=NC2=NC(S)=NC(=O)C21,1
[8*]C(C)(C)CCC=O,1
[4*]C(F)(F)C=O,1
[7*]=C1C(=O)C(C)CC(C)C1=O,1
[8*]CCN1CCCC1,1
[16*]c1c(N)ccc(F)c1F,1
[14*]c1n[nH]c2c1C(c1ccc(Cl)cc1)C(C#N)=C(N)O2,1
[1*]C(=O)C1=c2sc(=Cc3ccncc3)c(=O)n2C(c2ccncc2)C(C#N)=C1N,1
[5*][NH+]1CCCC(C2=NN=CC2)C1,1
[15*]C1C=NN=C1C1CCC[NH2+]C1,1
[10*]N1CC(C(=O)C(C)(C)C)=C(O)C1=O,1
[13*]C1NC(=O)C(O)=C1C(=O)C(C)(C)C,1
[4*]C(CC)C(N)=[NH2+],1
[16*]c1ccc(C2c3cc4c(cc3C(C)(O)C3COC(=O)C23)OCO4)cc1,1
[15*]C1C2CC3CC1CC(O)(C3)C2,1
[15*]C1CC(=O)C2C(=Nc3ncnn3C2c2ccc(C)cc2)C1,1
[14*]c1cnnc(NN=Cc2ccc(O)cc2)n1,1
[5*][NH+]1CC[NH2+]CC1C,1
[13*]C1(C)C[NH2+]CC[NH2+]1,1
[16*]c1c(C)cc(Cl)cc1Cl,1
[10*]N1C(=O)NCC2=C1COC2=O,1
[13*]C1NC(=O)NC2=C1C(=O)OC2,1
[1*]C(=O)C1=C(C)C(C(C)=O)=NC1C,1
[4*]CC(=O)C1=NC(C)C(C=O)=C1C,1
[5*]NC(=[NH+]C)N1CC2C[NH+]3CCCCC3C2C1,1
[15*]C1(C)C(=O)CC(C)(C)CC1=O,1
[5*][NH+]1CCN(C(N)=NC=O)CC1,1
[5*]NC(=NC=O)N1CC[NH2+]CC1,1
[6*]C(=O)N=C(N)N1CC[NH2+]CC1,1
[5*]N1CCOC2(CCC2)C1,1
[8*]C(C)C(=O)NN1C(=O)NC2(CCC(C)CC2)C1=O,1
[4*]C(CCC)C(=O)NN,1
[16*]c1cccc2c1CCNC2=O,1
[4*]CCCC(C)([NH3+])C(N)=O,1
[10*]N1C(=O)C2C3CCCN3C3(C(=O)c4ccccc4C3=O)C2C1=O,1
[16*]c1ccc2cc[nH]c2c1C,1
[16*]c1cccc2c(C)coc12,1
[4*]C1CCCCCCCCCCC1,1
[6*]C(=O)NN=C1C(=O)Nc2c(C)cc(C)cc21,1
[15*]C1CC(=O)N(C2=NCCS2)C1=O,1
[15*]C1CCC(=NNC=O)CC1,1
[8*]C(C)S(=O)c1ccc(C)c(C)c1,1
[1*]C(=O)CCCC[NH3+],1
[14*]c1nc(N)c2c(N)[nH]c(=S)c(C#N)c2c1C#N,1
[9*]n1c(N)c2c(N)ncc(C#N)c2c(C#N)c1=S,1
[14*]c1nonc1[N+](=O)[O-],1
[16*]c1ccc2c(c1)N(CC=C)C(=O)C(C)(C)CO2,1
[14*]c1[nH+]cccc1O,1
[8*]CCC(=O)CC,1
[6*]C(=O)CC1(O)C(=O)N(C[NH+]2CCOCC2)c2ccccc21,1
[7*]=Cc1cc(O)c(O)c(Cl)c1,1
[7*]=Cc1ccc2c(c1)CCO2,1
[8*]C(CC)CC#N,1
[16*]c1ccc(S(=O)(=O)ON=C2C=CC(=O)C(C)=C2)cc1,1
[10*]N1C(=O)C(Cl)=C(N2CCCCC2)C1=O,1
[16*]c1ccc(C)c2c1C(=O)CC2C,1
[8*]CCC(C)=N[NH+]=C(N)S,1
[11*]SC(N)=[NH+]N=C(C)CC,1
[7*]=C1N=C(c2ccccc2Br)NC1=O,1
[10*]N1C(=O)CN=C1c1ccccc1Br,1
[4*]CCN=CC1C(=O)N(C)C(=O)N=C1O,1
[9*]n1cnc2cn(C)nc2c1=O,1
[4*]C(C=O)CC1=c2ccccc2=[NH+]C1,1
[15*]C1CC(=O)C2=C(C)NN(c3nc4ccccc4[nH]3)C2C1,1
[16*]c1cnc2ncnn2c1C=CN(C)C,1
[14*]c1nc2nccc(C=CN(C)C)n2n1,1
[4*]CCCCC[NH3+],1
[5*]NC1=[NH+]CCC1,1
[1*]C(=O)C1=CSCCO1,1
[14*]c1nc2ccccn2c1[N+](=O)[O-],1
[7*]=C1C(=O)Nc2cc(Cl)c([N+](=O)[O-])cc21,1
[5*][NH+]1CCC2(CCC[NH2+]C2)C1,1
[5*][NH+]1CCCC2(CC[NH2+]C2)C1,1
[10*]N1C(=O)c2[nH]ncc2C1c1cccc(F)c1,1
[14*]c1n[nH]c2c1C(c1cccc(F)c1)NC2=O,1
[12*]S(=O)(=O)c1cc(C)c(F)cc1Cl,1
[16*]c1cccc(C2C(C#N)=C(N)Oc3cc(C)oc(=O)c32)c1,1
[16*]c1cccnc1O,1
[15*]C1CNCCC1=O,1
[13*]C1SC(=NN=C(C)CC)NC1=O,1
[13*]C1NC(=O)c2ccccc2O1,1
[7*]=C(C)c1ccc([N+](=O)[O-])cc1,1
[15*]C1([NH3+])CCNCC1,1
[5*][NH+]1CCC2C(=O)NC=NC2C1,1
[15*]C1CC2CCC[NH+]2C12C(=O)N(C)c1ccccc12,1
[5*]NC(=NC=O)OC,1
[6*]C(=O)N=C(N)OC,1
[16*]c1cccc(C2=NCNCC2)c1,1
[16*]c1cccc2c(=O)ccoc12,1
[4*]CCCN1C(=O)C(=NO)c2c(Cl)cccc21,1
[16*]c1ccc(NN)cc1,1
[8*]CS(=O)(=O)c1ccccc1Cl,1
[16*]c1ccc(C2=NN=CC2)c(F)c1,1
[15*]C1C=NN=C1c1ccccc1F,1
[8*]C(N)C1=NOCC1,1
[1*]C(=O)C1CC(=O)Nc2ccc(F)cc21,1
[16*]c1ccc(C2C(C=O)=C(N)Oc3cc(C)[nH]c(=O)c32)cc1,1
[14*]c1ccc2ncccc2n1,1
[16*]c1cccc(C#CCCO)c1,1
[16*]c1ccc(C2=NCNCC2)cc1,1
[4*]CC(=O)n1cncn1,1
[14*]c1ncnn1C(C)=O,1
[14*]c1ncn(C(C)=O)n1,1
[1*]C(=O)Nn1c(C)ccc1C,1
[9*]n1c([O-])c(N=Nc2cccc([N+](=O)[O-])c2)c(C)c(C#N)c1=O,1
[8*]C(O)C(C)CCC,1
[8*]CC(=O)NNc1cc(C)ccn1,1
[16*]c1ccc2c(c1)nc1n2CCNC1=O,1
[10*]N1CCn2c(nc3ccccc32)C1=O,1
[9*]n1nc(C)n2nccc2c1=O,1
[14*]c1cc2c(=O)[nH]nc(C)n2n1,1
[16*]c1ccc(C2=NC(=O)C3=C4CCC(C)CC4SC3=N2)cc1,1
[16*]c1cncc2cnccc12,1
[16*]c1ccc(C=[NH+]C)cc1,1
[16*]c1ccccc1C=[NH+]C,1
[8*]C[NH+]=Cc1ccccc1,1
[10*]N1C(=O)C2CC3=c4ccccc4=[NH+]C3CN2C1=O,1
[13*]C1C2[NH+]=c3ccccc3=C2CC2C(=O)NC(=O)N21,1
[13*]C1CC(c2cccc3ccccc23)n2ncnc2N1,1
[16*]c1ccc2c(c1)NC1(CCNCC1)c1cccn1-2,1
[4*]CC1=NC(=O)C2Oc3ccccc3C2=N1,1
[14*]c1cc2c3ccccc3nc([O-])n2n1,1
[7*]=C(C#N)c1cccc(Cl)c1,1
[14*]c1oc(C)cc1Br,1
[7*]=Cc1cc(Br)co1,1
[14*]c1[nH+]cc(N)cc1C,1
[4*]C(CC)(CC)C(=O)CC,1
[8*]CCC(=O)C(CC)CC,1
[16*]c1c(F)cc([N+](=O)[O-])c(N)c1Br,1
[5*][NH+]1CCSC1,1
[5*]N1CCOC12CCCCC2,1
[13*]C1COC2(CCCCC2)N1,1
[8*]CCC([O-])=NS(=O)(=O)c1ccc(Cl)cc1,1
[5*]N1CC[NH2+]CC(O)C1,1
[5*][NH+]1CCNCC(O)C1,1
[14*]c1nc2ccc(N)cc2[nH]1,1
[16*]c1cc(F)c(N)cc1F,1
[14*]c1ccc(C#N)c(=O)[nH]1,1
[5*]N1CCn2c1nncc2=O,1
[14*]c1nnc2n(c1=O)CCN2,1
[13*]C1OCCS1,1
[13*]C1CSCO1,1
[9*]n1cc(F)c(N)nc1=O,1
[3*]OP(C)(=O)Nc1ccccn1,1
[16*]c1ccc(C(N)=[NH2+])cc1Cl,1
[6*]C(=O)N=C1N=NCS1,1
[15*]C1CCC2=C(CC(C=O)=C(C)N2)C1=O,1
[4*]C(CC(F)(F)F)C(=C)C,1
[16*]c1cc2c(cc1O)CCC2,1
[16*]c1ccc2ccc(O)cc2c1,1
[16*]c1cnc(=S)[nH]c1C,1
[9*]n1c(C)ccnc1=S,1
[14*]c1cc(C)[nH]c(=S)n1,1
[14*]c1nc(C)nc2[nH]nnc12,1
[9*]n1nnc2cnc(C)nc21,1
[14*]c1cccc[n+]1C(=O)CC,1
[8*]CCC(=O)[n+]1ccccc1,1
[12*]S(=O)(=O)c1ccc(N=NN(C)C)cc1,1
[16*]c1cc2c(cc1C1CC(=O)Nc3cc4[nH]ncc4cc31)CCC2,1
[10*]N1C(=O)N=C([O-])C2(Cc3cc([N+](=O)[O-])ccc3N3CCOCC32)C1=O,1
[16*]c1cnc2cccnn2c1=O,1
[16*]c1ccc2c(c1)C([NH3+])C(S(C)(=O)=O)CC2,1
[5*][NH2+]C1c2ccccc2CCC1S(C)(=O)=O,1
[5*]N1c2ccccc2C(=O)CC1C,1
[16*]c1ccc2c(c1)C(=O)CC(C)N2,1
[4*]CC(C)C([O-])=NS(=O)(=O)N1c2ccccc2CCC1C,1
[10*]N1CC([NH3+])CC1=O,1
[13*]C1NC(=O)CC1[NH3+],1
[1*]C(=O)CC1=C(c2cccs2)CCC1=O,1
[16*]c1ccccc1C=NNC(C)=O,1
[16*]c1ccc(C2=CC(=O)CCC2)cc1,1
[16*]c1cccc(C2=CC(=O)CCC2)c1,1
[15*]C1CCC(c2ccccc2)=CC1=O,1
[15*]C1CC(=O)C=C(c2ccccc2)C1,1
[14*]c1[nH]cc(C#N)c1N,1
[14*]c1[nH]cc(N)c1C#N,1
[13*]C1SC(=Nc2ncccn2)NC1=O,1
[5*][NH+]1CCNC2CS(=O)(=O)CC21,1
[5*]N1CC[NH2+]C2CS(=O)(=O)CC21,1
[9*]n1c(=O)[nH]c2c(c1=O)C(CC)(CC)Cc1ccccc1-2,1
[13*]C1CC=CS1,1
[13*]C1Sc2ncccc2N(CCCC)C1=O,1
[5*]N1CCC2(C1)OCCO2,1
[5*]N1CCCCC1C#N,1
[1*]C(=O)C1NC(=O)c2ccccc21,1
[10*]N1C(=O)c2ccccc2C1C=O,1
[14*]c1c(N)c(C)nn1C,1
[13*]C1NNC(C2C=C(C)N=N2)N1N,1
[16*]c1ccc(NN)nc1,1
[4*]CC1CN(S(=O)(=O)N2CCCC2)c2ccccc21,1
[6*]C(=O)n1c(C)ccc(C#N)c1=O,1
[16*]c1cc(C)n(C=O)c(=O)c1C#N,1
[13*]C1(O)CSC2=[NH+]CCCN21,1
[16*]c1ccc(C=NN2CN=[NH+]C2=S)cc1,1
[16*]c1cccc(C=NN2CN=[NH+]C2=S)c1,1
[13*]C1N=[NH+]C(=S)N1N=Cc1ccccc1,1
[16*]c1cc(S(=O)(=O)[O-])c(N)c2c1C(=O)c1ccccc1C2=O,1
[8*]CC(=O)C(C#N)=C(N)[O-],1
[10*]N1C(=O)CCC(C(=O)C(F)(F)F)=C1C,1
[16*]c1ccc2[nH]c3c(c2c1)CCN1C[NH+]2CCC31CC2,1
[13*]C1N2CCc3c([nH]c4ccccc34)C23CC[NH+]1CC3,1
[6*]C(=O)CCC(C)=O,1
[14*]c1nnc(NN=Cc2cccc3ccccc23)n1N,1
[11*]SC1=NN2CCCC(=O)N=C2S1,1
[7*]=Cc1cnc2sc(C)nn12,1
[14*]c1nc2sc(C)nn2c1C,1
[8*]C([NH3+])C1Cc2ccccc21,1
[14*]c1n[nH]c(=S)n1N=Cc1ccc(O)c(O)c1,1
[15*]C1(N=Nc2ccccc2)C=CC(=[N+](C)C)CC1,1
[8*]C([NH3+])(O)[S-],1
[5*]N1CCc2nc3ncccc3cc2C1,1
[9*]n1c2cc(C)oc2c2cn[nH]c(=O)c21,1
[9*]n1ncc2c([nH]c3cc(C)oc32)c1=O,1
[14*]c1n[nH]c(=N)s1,1
[9*]n1ncsc1=N,1
[10*]N1C(=O)C2C3CCCN3C3(C(=O)Nc4c(C)cc(Cl)cc43)C2C1=O,1
[9*]n1nc(C)c2c(C)c(Cl)c(C)nc21,1
[10*]N1C(=O)C2C3c4ccccc4C(C)(c4ccccc43)C2C1=O,1
[14*]c1csc(NN=Cc2ccccc2)n1,1
[14*]c1ccn(S(=O)(=O)N(C)C)n1,1
[8*]C(C(=O)[O-])C(C)CC,1
[16*]c1cc(Cl)c(O)c(Cl)c1,1
[8*]CN=c1c(O)c([O-])c1=[N+]1CCOCC1,1
[4*]CCC(CC)CC,1
[7*]=CC(=O)NN1CCOCC1,1
[6*]C(=O)C1=NC(C)C(C=O)=C1C,1
[5*]N1CCC2=NC(S)=NC(=O)C2C1,1
[11*]SC1=NC(=O)C2CNCCC2=N1,1
[5*]NC1=[NH+]CCN1,1
[14*]c1nc2c([nH]c3ccccc32)c(=O)[nH]1,1
[13*]C1CCC2CN1C(=O)N2OS(=O)(=O)[O-],1
[14*]c1nc(Cl)nc2nc[nH]c12,1
[16*]c1c(Cl)c(C)nc(C)c1Cl,1
[5*]N1CCCc2c(C)cc(C)cc21,1
[5*][NH2+]C1CCCOc2c(Cl)cccc21,1
[15*]C1(C#N)CCNCC1,1
[5*]NC(=[NH+]C)N1CC(C)CC(C)C1,1
[16*]c1ccc(C)c(S(=O)(=O)C(C)C=O)c1,1
[14*]c1cc(NNC(C)=O)ncn1,1
[14*]c1nccc(NNC(C)=O)n1,1
[1*]C(=O)C1=CC(C=O)=NC1,1
[13*]C1(O)CC(c2ccc(Br)cc2)=[N+]2CCCCCN21,1
[8*]CCC(=O)N1C(=O)C2CCCCN2C(=O)c2ccccc21,1
